Time,Latitude,Longitude,counts,PM1,PM25,PM10,Temperature,Humidity,Pressure,Altitude,VOC
1745016787.27,0,0,41.5,4.0,9.0,9.0,20.12384765625,53.922686205030544,1001.2140892797114,100.6925659757411,153108.0
1745016789.22,0,0,41.5,4.0,9.0,9.0,20.11310546875,53.95626271451223,1001.2157835903095,100.67832255236695,152828.5
1745016791.28,0,0,36.5,5.0,9.0,9.0,20.09787109375,53.97335746421004,1001.2164608738526,100.67262887654346,153599.5
1745016793.26,0,0,37.0,5.0,9.0,9.0,20.09689453125,54.01457637019928,1001.2257773492188,100.59430918665328,153459.5
1745016795.28,0,0,33.0,4.0,7.5,7.5,20.105390625,54.04749581302883,1001.2261166114768,100.5914571263406,154094.5
1745016797.23,0,0,33.0,4.0,7.5,7.5,20.107734375,54.08598424224826,1001.233570018759,100.52879988917647,154307.0
1745016799.27,0,0,31.5,4.0,8.0,8.0,20.108027343750003,54.165591234399244,1001.227302454573,100.5814882844456,154592.0
1745016801.24,0,0,30.5,4.0,8.0,8.0,20.10822265625,54.23884991452434,1001.2234063997132,100.61424069578294,155382.5
1745016803.27,0,0,33.0,4.0,7.5,7.5,20.11203125,54.303052371396134,1001.2206961290113,100.63702478020132,154734.5
1745016805.24,0,0,43.0,4.0,7.5,7.5,20.1087109375,54.33766440835205,1001.216630620944,100.67120187678763,155382.5
1745016807.29,0,0,43.0,4.0,7.0,7.0,20.09318359375,54.33244428054637,1001.2184932383502,100.65554359355849,155815.0
1745016809.24,0,0,32.0,4.0,7.0,7.0,20.0794140625,54.34975895038523,1001.2140876603784,100.69257962439369,155887.5
1745016811.27,0,0,30.5,4.0,8.0,8.0,20.0630078125,54.34761021581166,1001.215270581464,100.6826352257572,155959.0
1745016813.25,0,0,30.5,4.0,8.0,8.0,20.0524609375,54.365347991343015,1001.2105255031294,100.72252537183834,156396.0
1745016815.28,0,0,36.0,4.0,8.0,8.0,20.03927734375,54.39548980875353,1001.2189906548019,100.65136200395267,156397.0
1745016817.2,0,0,36.0,4.0,8.0,8.0,20.03927734375,54.39548980875353,1001.2189906548019,100.65136200395267,156397.0
1745016819.27,0,0,38.5,4.0,8.0,8.0,20.02365234375,54.438066663587136,1001.2223725030686,100.62293221659326,157056.0
1745016821.25,0,0,29.0,4.0,8.0,8.0,20.0067578125,54.509183606517,1001.2303255413103,100.55607461492102,157056.5
1745016823.27,0,0,37.5,4.0,8.0,8.0,19.9973828125,54.54941354125888,1001.2242237591277,100.60736949607943,157795.5
1745016825.22,0,0,37.5,4.0,8.0,8.0,19.98908203125,54.57703172730488,1001.2250661590998,100.60028782118809,157573.0
